study_name,participant_id,duration_in_seconds,finished,consent,eng_first_lang,gender,gender_desc,age,parent,education_level,sneaker_example_1,sneaker_example_2,block_order,participant_num,difficulty,interface_feedback,gen_feedback
sp_pilot,sp_pilot_18,1788,True,I consent to participate in this study.,No,Female,NA,22,No,Some college,6,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,18,Moderately difficult,no,NA
sp_pilot,sp_pilot_19,1737,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,5,8,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,19,Moderately easy,n/a,n/a
sp_pilot,sp_pilot_20,1768,True,I consent to participate in this study.,No,Female,NA,18,No,Some college,12,10,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,20,Extremely easy,no,NA
sp_pilot,sp_pilot_21,6916,True,I consent to participate in this study.,No,Male,NA,21,No,GED/ No high school diploma,X,X,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,21,Moderately easy,No,N/A
sp_pilot,sp_pilot_22,7981,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,6,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,22,Moderately difficult,NA,NA
sp_pilot,sp_pilot_23,7294,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,x,2,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,23,Moderately easy,NO,NO
sp_pilot,sp_pilot_24,96054,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,24,Moderately easy,"It was sometimes difficult to understand what is meant by ""learning"" - ie when to put the x vs a higher age.",NA
sp_pilot,sp_pilot_25,803,True,I consent to participate in this study.,Yes,Female,NA,18,No,Prefer not to say,12,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,25,Slightly difficult,no,NA
sp_pilot,sp_pilot_26,5797,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,7,4,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,26,Neither easy nor difficult,nop4,NA
sp_pilot,sp_pilot_27,1194,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,7,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,27,Moderately easy,n/a,I am very interested to read about the results of this study when it is completed!
sp_pilot,sp_pilot_28,325,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,X,X,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,28,Slightly easy,2,2
sp_pilot,sp_pilot_29,1513,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,X,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,29,Slightly difficult,NA,NA
sp_pilot,sp_pilot_30,1645,True,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,16,12,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,30,Slightly easy,NA,NA
sp_pilot,sp_pilot_31,2105,True,I consent to participate in this study.,Yes,Male,NA,32,No,Master's degree,5,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,31,Slightly difficult,Instructions were clear and easy to follow,NA
sp_pilot,sp_pilot_32,2200,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,10,7,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,32,Extremely easy,NA,NA
sp_pilot,sp_pilot_33,1330,True,I consent to participate in this study.,Yes,Female,NA,20,No,2-year college degree,5,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,33,Slightly difficult,no problems so far,NA
sp_pilot,sp_pilot_34,191936,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,X,6,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,34,Extremely easy,No.,No.
sp_pilot,sp_pilot_35,1570,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,11,7,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,35,Neither easy nor difficult,NA,NA
sp_pilot,sp_pilot_36,1288,True,I consent to participate in this study.,Yes,Female,NA,25,No,2-year college degree,16,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,36,Moderately easy,no,no
sp_pilot,sp_pilot_37,2129,True,I consent to participate in this study.,No,Female,NA,18,No,Some college,7,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,37,Extremely easy,NA,NA
sp_pilot,sp_pilot_38,5150,True,I consent to participate in this study.,Yes,Female,NA,18,No,4-year college degree,11,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,38,Slightly difficult,No,No
sp_pilot,sp_pilot_39,779,True,I consent to participate in this study.,Yes,Male,NA,20,No,Some college,10,8,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,39,Moderately difficult,NA,NA
sp_pilot,sp_pilot_40,2461,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,14,12,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,40,Slightly difficult,"I was not sure when to use X to mark I did not know something. Was it for when the word was first introduced, or also when the multiple meanings were shown? If I only just learnt the meaning from this survey, do I mark X or my current age? Also, some words appeared twice; it is unclear whether we should just guess that it's the same meanings being repeated or if we're being tricked. For instance, I may know one type of ""break"" that I learnt at 5 onwards (damage, etc.), and another that I learnt from 8 onwards (separate, etc.).",This seems super interesting!
sp_pilot,sp_pilot_41,1078,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,41,Slightly difficult,NA,NA
sp_pilot,sp_pilot_42,1063,True,I consent to participate in this study.,Yes,Female,NA,21,No,2-year college degree,21,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,42,Slightly easy,No,No
sp_pilot,sp_pilot_43,2025,True,I consent to participate in this study.,Yes,Female,NA,23,No,4-year college degree,6,4,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,43,Neither easy nor difficult,no,no
sp_pilot,sp_pilot_44,2221,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,12,2,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,44,Moderately easy,no,no
sp_pilot,sp_pilot_45,1625,True,I consent to participate in this study.,Yes,Male,NA,23,No,Some college,6,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,45,Neither easy nor difficult,The problem with this test is that it requires people to remember the meaning of words that they never actually think when they learned it and so the results could easily be faked as people can't remember when they learned common words.,NA
sp_pilot,sp_pilot_46,2014,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,18,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,46,Slightly easy,NA,NA
sp_pilot,sp_pilot_47,1178,True,I consent to participate in this study.,No,Male,NA,20,No,4-year college degree,10,2,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,47,Slightly easy,No,No
sp_pilot,sp_pilot_48,1590,True,I consent to participate in this study.,Yes,Male,NA,22,No,Some college,9,6,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,48,Slightly difficult,It was difficult recalling specific times when I learned words.,N/A
sp_pilot,sp_pilot_49,1366,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,10,4,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,49,Moderately easy,no,no
sp_pilot,sp_pilot_50,1046,True,I consent to participate in this study.,Yes,Male,NA,21,No,Some college,12,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,50,Slightly difficult,NA,NA
sp_pilot,sp_pilot_51,1290,True,I consent to participate in this study.,No,Male,NA,22,No,4-year college degree,8,10,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,51,Moderately easy,NA,NA
sp_pilot,sp_pilot_52,1501,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,6,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,52,Moderately easy,NA,NA
sp_pilot,sp_pilot_53,1660,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,X,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,53,Moderately difficult,no,it is incredibly hard to accurately remember when I learned words first
sp_pilot,sp_pilot_54,2783,True,I consent to participate in this study.,Yes,Male,NA,18,No,Some college,5,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,54,Moderately easy,NA,NA
sp_pilot,sp_pilot_55,7266,True,I consent to participate in this study.,No,Female,NA,21,No,4-year college degree,15,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,55,Extremely difficult,No everything was pretty clear!,NA
sp_pilot,sp_pilot_56,1640,True,I consent to participate in this study.,No,Female,NA,32,Yes,Prefer not to say,x,6,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,56,Slightly difficult,No,No
sp_pilot,sp_pilot_57,1136,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,3,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,57,Slightly easy,NA,i don't think my estimates were very accurate :')
sp_pilot,sp_pilot_58,59,False,I consent to participate in this study.,No,Female,NA,21,No,2-year college degree,NA,NA,NA,58,NA,NA,NA
sp_pilot,sp_pilot_59,2378,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,20,5,calib_puppy_1|hug_1|cat_1|see_1|spoon_1|animal_1|attn_sock_1|catch_4|dog_2|dirty_2|tired_1|pull_3|calib_stone_2|dirty_1|drink_1|lollipop_1|wash_1|break_3|attn_cake_1|helicopter_1|potty_1|water_1|wet_1|cry_2|read_1|calib_ball_3|sun_1|shower_2|fork_1|lamp_1|blanket_1|head_7|attn_sandbox_1|mouse_1|money_1|squirrel_1|awake_1|break_8|kitchen_1|calib_glue_1,59,Moderately easy,No,"Possible showing a progress bar for survey completion
"
